"V1","V2","V3","V4","V5","V6","V7","V8","V9","gene","TES_end","TES_pos_num","TES_pos","TES_pos_max","TES_type"
"NC_005791.1","RefSeq","gene",536126,536635,".","+",".","gene_id MMP0531; gene_name MMP0531;","MMP0531",536835,1,"536708","536708","T1"
"NC_005791.1","RefSeq","gene",536793,538262,".","+",".","gene_id MMP0532; gene_name MMP0532;","MMP0532",538462,2,"538305;538311","538311","T1"
"NC_005791.1","RefSeq","gene",538383,538952,".","+",".","gene_id MMP0533; gene_name MMP0533;","MMP0533",539152,1,"538998","538998","T1"
"NC_005791.1","RefSeq","gene",539194,540276,".","-",".","gene_id MMP0534; gene_name MMP0534;","MMP0534",538994,1,"539165","539165","T1"
"NC_005791.1","RefSeq","gene",540277,540915,".","-",".","gene_id MMP0535; gene_name MMP0535;","MMP0535",540077,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",541064,541477,".","-",".","gene_id MMP0536; gene_name MMP0536;","MMP0536",540864,2,"541030;541038","541038","T1"
"NC_005791.1","RefSeq","gene",541501,542571,".","-",".","gene_id MMP0537; gene_name MMP0537;","MMP0537",541301,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",542666,543277,".","+",".","gene_id MMP0538; gene_name MMP0538;","MMP0538",543477,1,"543327","543327","T1"
"NC_005791.1","RefSeq","gene",543913,544905,".","+",".","gene_id MMP0539; gene_name MMP0539;","MMP0539",545105,4,"544944;544947;544951;544958","544944","T1"
"NC_005791.1","RefSeq","gene",545004,545744,".","+",".","gene_id MMP0540; gene_name MMP0540;","MMP0540",545944,3,"545764;545767;545771","545764","T1"
"NC_005791.1","RefSeq","gene",545781,546422,".","+",".","gene_id MMP0541; gene_name MMP0541;","MMP0541",546622,3,"546437;546469;546502","546469","T1"
"NC_005791.1","RefSeq","gene",546521,547150,".","+",".","gene_id MMP0542; gene_name MMP0542;","MMP0542",547350,1,"547230","547230","T1"
"NC_005791.1","RefSeq","gene",547184,547699,".","+",".","gene_id MMP0543; gene_name MMP0543;","MMP0543",547899,1,"547856","547856","T1"
"NC_005791.1","RefSeq","gene",547714,548724,".","+",".","gene_id MMP0544; gene_name MMP0544;","MMP0544",548924,1,"548899","548899","T1"
"NC_005791.1","RefSeq","gene",548751,550601,".","+",".","gene_id MMP0545; gene_name MMP0545;","MMP0545",550801,1,"550621","550621","T1"
"NC_005791.1","RefSeq","gene",550818,551429,".","+",".","gene_id MMP0546; gene_name MMP0546;","MMP0546",551629,2,"551449;551478","551449","T1"
"NC_005791.1","RefSeq","gene",551491,552786,".","+",".","gene_id MMP0547; gene_name MMP0547;","MMP0547",552986,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",552862,553434,".","+",".","gene_id MMP0548; gene_name MMP0548;","MMP0548",553634,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",553444,553992,".","+",".","gene_id MMP0549; gene_name MMP0549;","MMP0549",554192,3,"554010;554012;554018","554010","T1"
"NC_005791.1","RefSeq","gene",554163,554957,".","+",".","gene_id MMP0550; gene_name MMP0550;","MMP0550",555157,2,"554982;554987","554982","T1"
"NC_005791.1","RefSeq","gene",554992,555651,".","+",".","gene_id MMP0551; gene_name MMP0551;","MMP0551",555851,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",555729,556619,".","+",".","gene_id MMP0552; gene_name MMP0552;","MMP0552",556819,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",556641,557555,".","-",".","gene_id MMP0553; gene_name MMP0553;","MMP0553",556441,2,"556585;556611","556585","T1"
"NC_005791.1","RefSeq","gene",557679,558281,".","+",".","gene_id MMP0554; gene_name MMP0554;","MMP0554",558481,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",558325,559017,".","+",".","gene_id MMP0555; gene_name MMP0555;","MMP0555",559217,2,"559054;559067","559054","T1"
"NC_005791.1","RefSeq","gene",559014,559856,".","-",".","gene_id MMP0556; gene_name MMP0556;","MMP0556",558814,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",559858,560271,".","-",".","gene_id MMP0557; gene_name MMP0557;","MMP0557",559658,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",560281,560577,".","-",".","gene_id MMP0558; gene_name MMP0558;","MMP0558",560081,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",560693,561211,".","+",".","gene_id MMP0559; gene_name MMP0559;","MMP0559",561411,3,"561232;561238;561242","561232","T1"
"NC_005791.1","RefSeq","gene",561273,562034,".","+",".","gene_id MMP0560; gene_name MMP0560;","MMP0560",562234,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",562048,562482,".","-",".","gene_id MMP0561; gene_name MMP0561;","MMP0561",561848,2,"561960;562025","562025","T1"
"NC_005791.1","RefSeq","gene",562817,563107,".","-",".","gene_id MMP0562; gene_name MMP0562;","MMP0562",562617,1,"562807","562807","T1"
"NC_005791.1","RefSeq","gene",563258,563740,".","-",".","gene_id MMP0563; gene_name MMP0563;","MMP0563",563058,1,"563218","563218","T1"
"NC_005791.1","RefSeq","gene",563804,564712,".","-",".","gene_id MMP0564; gene_name MMP0564;","MMP0564",563604,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",564732,565667,".","-",".","gene_id MMP0565; gene_name MMP0565;","MMP0565",564532,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",565697,567346,".","-",".","gene_id MMP0566; gene_name MMP0566;","MMP0566",565497,3,"565664;565668;565674","565674","T1"
"NC_005791.1","RefSeq","gene",567367,567774,".","-",".","gene_id MMP0567; gene_name MMP0567;","MMP0567",567167,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",567797,568318,".","-",".","gene_id MMP0568; gene_name MMP0568;","MMP0568",567597,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",568527,570113,".","-",".","gene_id MMP0569; gene_name MMP0569;","MMP0569",568327,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",570187,570732,".","-",".","gene_id MMP0570; gene_name MMP0570;","MMP0570",569987,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",570696,571589,".","-",".","gene_id MMP0571; gene_name MMP0571;","MMP0571",570496,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",571721,572407,".","-",".","gene_id MMP0572; gene_name MMP0572;","MMP0572",571521,4,"571657;571679;571684;571686","571686","T1"
"NC_005791.1","RefSeq","gene",572518,573162,".","+",".","gene_id MMP0573; gene_name MMP0573;","MMP0573",573362,1,"573182","573182","T1"
"NC_005791.1","RefSeq","gene",573568,573687,".","-",".","gene_id MMP0574; gene_name MMP0574;","MMP0574",573368,1,"573498","573498","T1"
"NC_005791.1","RefSeq","gene",573704,573943,".","-",".","gene_id MMP0575; gene_name MMP0575;","MMP0575",573504,2,"573523;573532","573532","T1"
"NC_005791.1","RefSeq","gene",573961,574830,".","-",".","gene_id MMP0576; gene_name MMP0576;","MMP0576",573761,3,"573806;573939;573947","573806","T1"
"NC_005791.1","RefSeq","gene",574840,575031,".","-",".","gene_id MMP0577; gene_name MMP0577;","MMP0577",574640,1,"574641","574641","T1"
"NC_005791.1","RefSeq","gene",575111,575401,".","-",".","gene_id MMP0578; gene_name MMP0578;","MMP0578",574911,2,"575053;575087","575053","T1"
"NC_005791.1","RefSeq","gene",575501,576217,".","-",".","gene_id MMP0579; gene_name MMP0579;","MMP0579",575301,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",576227,577033,".","-",".","gene_id MMP0580; gene_name MMP0580;","MMP0580",576027,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",577032,577814,".","+",".","gene_id MMP0581; gene_name MMP0581;","MMP0581",578014,1,"577831","577831","T1"
"NC_005791.1","RefSeq","gene",577959,578675,".","+",".","gene_id MMP0582; gene_name MMP0582;","MMP0582",578875,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",578668,578976,".","+",".","gene_id MMP0583; gene_name MMP0583;","MMP0583",579176,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",579029,581689,".","-",".","gene_id MMP0584; gene_name MMP0584;","MMP0584",578829,1,"578988","578988","T1"
"NC_005791.1","RefSeq","gene",582112,582549,".","+",".","gene_id MMP0585; gene_name MMP0585;","MMP0585",582749,5,"582569;582602;582669;582677;582700","582602","T1"
"NC_005791.1","RefSeq","gene",582554,583252,".","-",".","gene_id MMP0586; gene_name MMP0586;","MMP0586",582354,1,"582356","582356","T2"
"NC_005791.1","RefSeq","gene",583278,584447,".","-",".","gene_id MMP0587; gene_name MMP0587;","MMP0587",583078,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",584564,585331,".","+",".","gene_id MMP0588; gene_name MMP0588;","MMP0588",585531,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",585757,587331,".","+",".","gene_id MMP0589; gene_name MMP0589;","MMP0589",587531,1,"587453","587453","T1"
"NC_005791.1","RefSeq","gene",587336,588034,".","-",".","gene_id MMP0590; gene_name MMP0590;","MMP0590",587136,1,"587316","587316","T1"
"NC_005791.1","RefSeq","gene",588068,588727,".","-",".","gene_id MMP0591; gene_name MMP0591;","MMP0591",587868,5,"587979;588033;588035;588039;588047","588047","T1"
"NC_005791.1","RefSeq","gene",588738,588920,".","-",".","gene_id MMP0592; gene_name MMP0592;","MMP0592",588538,1,"588699","588699","T1"
"NC_005791.1","RefSeq","gene",588917,589702,".","-",".","gene_id MMP0593; gene_name MMP0593;","MMP0593",588717,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",589779,590345,".","-",".","gene_id MMP0594; gene_name MMP0594;","MMP0594",589579,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",590364,591674,".","-",".","gene_id MMP0595; gene_name MMP0595;","MMP0595",590164,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",591868,593298,".","+",".","gene_id MMP0596; gene_name MMP0596;","MMP0596",593498,3,"593358;593362;593498","593358","T1"
"NC_005791.1","RefSeq","gene",593316,594008,".","+",".","gene_id MMP0597; gene_name MMP0597;","MMP0597",594208,3,"594061;594068;594073","594061","T1"
"NC_005791.1","RefSeq","gene",594165,595451,".","+",".","gene_id MMP0598; gene_name MMP0598;","MMP0598",595651,1,"595504","595504","T1"
"NC_005791.1","RefSeq","gene",595456,596202,".","-",".","gene_id MMP0599; gene_name MMP0599;","MMP0599",595256,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",596237,596920,".","-",".","gene_id MMP0600; gene_name MMP0600;","MMP0600",596037,3,"596095;596114;596218","596114","T1"
"NC_005791.1","RefSeq","gene",597015,597902,".","-",".","gene_id MMP0601; gene_name MMP0601;","MMP0601",596815,6,"596948;596959;596961;596983;596986;596994","596994","T1"
"NC_005791.1","RefSeq","gene",598023,598676,".","-",".","gene_id MMP0602; gene_name MMP0602;","MMP0602",597823,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",598821,599135,".","+",".","gene_id MMP0603; gene_name MMP0603;","MMP0603",599335,4,"599143;599226;599301;599308","599301","T1"
"NC_005791.1","RefSeq","gene",599144,599965,".","+",".","gene_id MMP0604; gene_name MMP0604;","MMP0604",600165,5,"599990;599994;600003;600012;600022","599990","T1"
"NC_005791.1","RefSeq","gene",600046,600600,".","+",".","gene_id MMP0605; gene_name MMP0605;","MMP0605",600800,1,"600623","600623","T1"
"NC_005791.1","RefSeq","gene",600654,601430,".","-",".","gene_id MMP0606; gene_name MMP0606;","MMP0606",600454,2,"600617;600624","600617","T1"
"NC_005791.1","RefSeq","gene",601455,603065,".","-",".","gene_id MMP0607; gene_name MMP0607;","MMP0607",601255,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",603102,604337,".","-",".","gene_id MMP0608; gene_name MMP0608;","MMP0608",602902,2,"602967;603086","603086","T1"
"NC_005791.1","RefSeq","gene",604474,604824,".","-",".","gene_id MMP0609; gene_name MMP0609;","MMP0609",604274,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",604972,606921,".","+",".","gene_id MMP0610; gene_name MMP0610;","MMP0610",607121,1,"607101","607101","T1"
"NC_005791.1","RefSeq","gene",606974,607516,".","+",".","gene_id MMP0611; gene_name MMP0611;","MMP0611",607716,3,"607540;607605;607630","607540","T1"
"NC_005791.1","RefSeq","gene",607518,608042,".","-",".","gene_id MMP0612; gene_name MMP0612;","MMP0612",607318,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",608278,609078,".","+",".","gene_id MMP0613; gene_name MMP0613;","MMP0613",609278,3,"609099;609102;609112","609102","T1"
"NC_005791.1","RefSeq","gene",609174,609749,".","+",".","gene_id MMP0614; gene_name MMP0614;","MMP0614",609949,2,"609925;609929","609929","T1"
"NC_005791.1","RefSeq","gene",609963,611255,".","-",".","gene_id MMP0615; gene_name MMP0615;","MMP0615",609763,2,"609798;609807","609807","T1"
"NC_005791.1","RefSeq","gene",611386,612660,".","+",".","gene_id MMP0616; gene_name MMP0616;","MMP0616",612860,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",612707,613357,".","+",".","gene_id MMP0617; gene_name MMP0617;","MMP0617",613557,1,"613376","613376","T1"
"NC_005791.1","RefSeq","gene",613463,613792,".","+",".","gene_id MMP0618; gene_name MMP0618;","MMP0618",613992,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",613803,614198,".","+",".","gene_id MMP0619; gene_name MMP0619;","MMP0619",614398,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",614221,615816,".","+",".","gene_id MMP0620; gene_name MMP0620;","MMP0620",616016,3,"615899;615905;615908","615899","T1"
"NC_005791.1","RefSeq","gene",615836,616645,".","-",".","gene_id MMP0621; gene_name MMP0621;","MMP0621",615636,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",616692,617600,".","+",".","gene_id MMP0622; gene_name MMP0622;","MMP0622",617800,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",617665,618333,".","+",".","gene_id MMP0623; gene_name MMP0623;","MMP0623",618533,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",618397,618798,".","+",".","gene_id MMP0624; gene_name MMP0624;","MMP0624",618998,5,"618826;618832;618836;618840;618842","618826","T1"
"NC_005791.1","RefSeq","gene",618916,619149,".","-",".","gene_id MMP0625; gene_name MMP0625;","MMP0625",618716,5,"618846;618859;618866;618870;618875","618875","T1"
"NC_005791.1","RefSeq","gene",619232,619768,".","-",".","gene_id MMP0626; gene_name MMP0626;","MMP0626",619032,2,"619060;619210","619060","T1"
"NC_005791.1","RefSeq","gene",619778,620047,".","-",".","gene_id MMP0627; gene_name MMP0627;","MMP0627",619578,1,"619644","619644","T1"
"NC_005791.1","RefSeq","gene",620371,620577,".","+",".","gene_id MMP0628; gene_name MMP0628;","MMP0628",620777,3,"620606;620649;620651","620651","T1"
"NC_005791.1","RefSeq","gene",620746,621144,".","+",".","gene_id MMP0629; gene_name MMP0629;","MMP0629",621344,6,"621166;621174;621182;621226;621254;621267","621166","T1"
"NC_005791.1","RefSeq","gene",621322,623265,".","-",".","gene_id MMP0630; gene_name MMP0630;","MMP0630",621122,3,"621199;621298;621303","621298","T1"
"NC_005791.1","RefSeq","gene",623850,624254,".","+",".","gene_id MMP0631; gene_name MMP0631;","MMP0631",624454,4,"624290;624311;624317;624324","624311","T1"
"NC_005791.1","RefSeq","gene",624435,625601,".","+",".","gene_id MMP0632; gene_name MMP0632;","MMP0632",625801,1,"625637","625637","T1"
"NC_005791.1","RefSeq","gene",625742,626323,".","+",".","gene_id MMP0633; gene_name MMP0633;","MMP0633",626523,2,"626341;626400","626341","T1"
"NC_005791.1","RefSeq","gene",626477,627670,".","+",".","gene_id MMP0634; gene_name MMP0634;","MMP0634",627870,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",627673,628398,".","+",".","gene_id MMP0635; gene_name MMP0635;","MMP0635",628598,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",628612,629844,".","+",".","gene_id MMP0636; gene_name MMP0636;","MMP0636",630044,3,"629868;629875;629881","629868","T1"
"NC_005791.1","RefSeq","gene",629884,630426,".","+",".","gene_id MMP0637; gene_name MMP0637;","MMP0637",630626,1,"630442","630442","T1"
"NC_005791.1","RefSeq","gene",630535,632772,".","+",".","gene_id MMP0638; gene_name MMP0638;","MMP0638",632972,1,"632816","632816","T1"
"NC_005791.1","RefSeq","gene",632868,633056,".","-",".","gene_id MMP0639; gene_name MMP0639;","MMP0639",632668,7,"632768;632798;632818;632827;632833;632838;632843","632843","T1"
"NC_005791.1","RefSeq","gene",633076,633306,".","-",".","gene_id MMP0640; gene_name MMP0640;","MMP0640",632876,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",633346,633699,".","-",".","gene_id MMP0641; gene_name MMP0641;","MMP0641",633146,1,"633251","633251","T2"
"NC_005791.1","RefSeq","gene",633847,634824,".","-",".","gene_id MMP0642; gene_name MMP0642;","MMP0642",633647,1,"633814","633814","T1"
"NC_005791.1","RefSeq","gene",634967,635980,".","+",".","gene_id MMP0643; gene_name MMP0643;","MMP0643",636180,1,"636033","636033","T1"
"NC_005791.1","RefSeq","gene",635985,636860,".","-",".","gene_id MMP0644; gene_name MMP0644;","MMP0644",635785,1,"635955","635955","T1"
"NC_005791.1","RefSeq","gene",636877,637821,".","-",".","gene_id MMP0645; gene_name MMP0645;","MMP0645",636677,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",638034,638234,".","+",".","gene_id MMP0646; gene_name MMP0646;","MMP0646",638434,3,"638295;638326;638404","638295","T1"
"NC_005791.1","RefSeq","gene",638236,638652,".","-",".","gene_id MMP0647; gene_name MMP0647;","MMP0647",638036,2,"638055;638151","638055","T1"
"NC_005791.1","RefSeq","gene",638656,639669,".","-",".","gene_id MMP0648; gene_name MMP0648;","MMP0648",638456,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",639680,641215,".","-",".","gene_id MMP0649; gene_name MMP0649;","MMP0649",639480,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",641377,643140,".","+",".","gene_id MMP0650; gene_name MMP0650;","MMP0650",643340,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",643154,643663,".","+",".","gene_id MMP0651; gene_name MMP0651;","MMP0651",643863,2,"643681;643703","643703","T1"
"NC_005791.1","RefSeq","gene",644170,644622,".","+",".","gene_id MMP0652; gene_name MMP0652;","MMP0652",644822,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",644644,645609,".","-",".","gene_id MMP0653; gene_name MMP0653;","MMP0653",644444,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",645729,646721,".","+",".","gene_id MMP0654; gene_name MMP0654;","MMP0654",646921,5,"646761;646771;646774;646789;646838","646761","T1"
"NC_005791.1","RefSeq","gene",646779,646973,".","+",".","gene_id MMP0655; gene_name MMP0655;","MMP0655",647173,3,"647005;647011;647032","647032","T1"
"NC_005791.1","RefSeq","gene",647049,647600,".","+",".","gene_id MMP0656; gene_name MMP0656;","MMP0656",647800,1,"647638","647638","T1"
"NC_005791.1","RefSeq","gene",647675,647947,".","-",".","gene_id MMP0657; gene_name MMP0657;","MMP0657",647475,5,"647551;647578;647586;647639;647646","647646","T1"
"NC_005791.1","RefSeq","gene",648045,648938,".","-",".","gene_id MMP0658; gene_name MMP0658;","MMP0658",647845,1,"648022","648022","T1"
"NC_005791.1","RefSeq","gene",649030,650241,".","-",".","gene_id MMP0659; gene_name MMP0659;","MMP0659",648830,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",650283,650801,".","-",".","gene_id MMP0660; gene_name MMP0660;","MMP0660",650083,1,"650252","650252","T1"
"NC_005791.1","RefSeq","gene",651185,652060,".","+",".","gene_id MMP0661; gene_name MMP0661;","MMP0661",652260,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",652057,652287,".","+",".","gene_id MMP0662; gene_name MMP0662;","MMP0662",652487,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",652337,653956,".","+",".","gene_id MMP0663; gene_name MMP0663;","MMP0663",654156,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",653984,654544,".","+",".","gene_id MMP0664; gene_name MMP0664;","MMP0664",654744,1,"654578","654578","T1"
"NC_005791.1","RefSeq","gene",654588,655076,".","+",".","gene_id MMP0665; gene_name MMP0665;","MMP0665",655276,1,"655140","655140","T1"
"NC_005791.1","RefSeq","gene",655139,656764,".","-",".","gene_id MMP0666; gene_name MMP0666;","MMP0666",654939,2,"655075;655116","655116","T1"
"NC_005791.1","RefSeq","gene",657133,657795,".","+",".","gene_id MMP0667; gene_name MMP0667;","MMP0667",657995,2,"657813;657833","657833","T1"
"NC_005791.1","RefSeq","gene",657825,658433,".","+",".","gene_id MMP0668; gene_name MMP0668;","MMP0668",658633,2,"658447;658473","658447","T1"
"NC_005791.1","RefSeq","gene",658446,659123,".","+",".","gene_id MMP0669; gene_name MMP0669;","MMP0669",659323,6,"659149;659158;659168;659175;659195;659323","659149","T1"
"NC_005791.1","RefSeq","gene",659209,660099,".","+",".","gene_id MMP0670; gene_name MMP0670;","MMP0670",660299,1,"660267","660267","T1"
"NC_005791.1","RefSeq","gene",660109,660303,".","+",".","gene_id MMP0671; gene_name MMP0671;","MMP0671",660503,2,"660323;660356","660356","T1"
"NC_005791.1","RefSeq","gene",660406,661326,".","+",".","gene_id MMP0672; gene_name MMP0672;","MMP0672",661526,1,"661348","661348","T1"
"NC_005791.1","RefSeq","gene",661342,662571,".","-",".","gene_id MMP0673; gene_name MMP0673;","MMP0673",661142,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",662813,663016,".","-",".","gene_id MMP0674; gene_name MMP0674;","MMP0674",662613,2,"662751;662783","662783","T1"
"NC_005791.1","RefSeq","gene",663027,663413,".","-",".","gene_id MMP0675; gene_name MMP0675;","MMP0675",662827,0,NA,NA,"T3"
"NC_005791.1","RefSeq","gene",663550,664947,".","-",".","gene_id MMP0676; gene_name MMP0676;","MMP0676",663350,1,"663530","663530","T1"
